,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
4077,85969131,Ví Nam Đứng Da Ngựa TIẾN CÔNG Thời Trang - TCN1144,"* Ví da thật, mùi dễ chịu, không hôi như đồ giả da* Độ bền lên đến 10 năm* Không bong tróc, Bền màu, càng dùng càng bóng, càng đẹp* Sang trọng, cá tính, may mắn, hợp với tất cả mọi người+ CHI TIẾT...",209000,209000,dropship,OEM,0,0.0,0,True,TC-FASHION,891,6,5595,False,Ví nam đứng,0
4078,128516651,"HJ9107-08-09 - Ví đựng Passport Huy Hoàng bấm nút màu da, đen, nâu","- Với quy trình sản xuất tại xưởng bởi thợ thủ công tay nghề cao, thiết kế hợp thời trang, đảm bảo độ bền và sự tinh tế. - Ví đựng Passport Huy Hoàng được làm bằng chất liệu da bò cao cấp tạo kiểu dán...",589000,353400,dropship,Huy Hoàng,0,0.0,0,True,Giày Huy Hoàng,704,5,0,False,Ví nam đứng,0
4079,204450572,Ví Đứng Nam Da PU cao cấp – VNA1001,"Kích thước : rộng 11cm X cao 12cm X dày 1.5cmTrọng lượng: 0.1 kgPhương pháp sản xuất: thủ côngChất liệu : Da PU cao cấpThiết kế : trẻ trung ,sang trọng...",540000,270000,dropship,Bee Gee,0,0.0,0,True,BEE GEE SHOP,310,13,7228,True,Ví nam đứng,0
4080,183608861,Ví câm tay nam thời trang cao cấp,"Kích thước : rộng 14cm ,cao 22cm,dày 4,5cmPhương pháp sản xuất: công nghệ caoChất liệu : Màng chống thấm nylon được mã hóa SIÊU CHỐNG THẤM NƯỚCChức năng: Không thấm nước, thoáng khí, chống mài mòn, là...",345000,327750,dropship,OEM,0,0.0,0,True,VOLINH,472,10,0,False,Ví nam đứng,0
4081,196338595,Ví Nam Dài Cầm Tay VD07 Bóp Da Nam Sang Trọng Đẳng Cấp,"Là một phụ kiện vô cùng quan trọng, không thể vắng mặt mỗi khi ra ngoài, ví da được xem là người bạn thân thiết, cất giữ tiền bạc cũng như các loại giấy tờ quan trọng. Những chiếc ví da cùng từng đườn...",170000,85000,dropship,OEM,0,0.0,0,False,Yody watch,378,8,0,True,Ví nam đứng,0
4082,119989809,HP2461 - Bóp nam Huy Hoàng da đà điểu da bụng kiểu đứng đan viên màu nâu đỏ,"       Thông tin sản phẩm:   - Với quy trình sản xuất tại xưởng bởi thợ thủ công tay nghề cao, ví thiết kế hợp thời trang, đảm bảo độ bền.   - Ví Huy Hoàng có thể phối với nhiều loại trang phục ...",999000,599400,dropship,Huy Hoàng,0,0.0,0,True,Huy Hoang Official Store,744,4,0,False,Root,0
4083,169090226,Clutch Đựng Tài Liệu Ví Cầm Tay Nam GENCE CL08 Da Bò Cao Cấp Hai Màu Nâu Và Đen," THÔNG TIN SẢN PHẨMXuất Xứ: Gence Việt Nam - Da thật, Giá trị thậtMã Hàng: CL08Kích Thước: 33cm (dài) x 25cm (rộng) x 3.5cm (dày)Chất Liệu: Da Bò NappaMàu Sắc: Nâu / ĐenBảo Hành: 24 Tháng CAM K...",1600000,1600000,dropship,Gence,0,0.0,0,True,Gence Official,547,10,71392,False,Ví nam đứng,0
4084,146391610,"Ví da nam đứng - Ví nam da HT.NEO nguyên miếng da bò, thiết kế trơn sang trọng nhỏ gọn, nhiều ngăn, gập đôi VN41","THÔNG TIN SẢN PHẨM- Sản phẩm: ví da nam cao cấp HT.NEO --- Chất liệu: Da bò thật 100% - Kiểu dáng: Ví đứng- Màu sắc: ĐenĐẶC ĐIỂM NỔI BẬT CỦA SẢN PHẨM- Chất liệu: Da bò thật 100% cực mềm, cực đan...",300000,250000,dropship,HT.NEO,0,0.0,0,True,Đồ DA HT.Ne O,646,5,0,True,Ví nam đứng,1
4085,92621876,VÍ RAM TRỐNG ĐỒNG VÀNG NÂU DÁNG ĐỨNG (DA BÒ THUỘC THẢO MỘC) - HÀNG CHÍNH HÃNG,"Một sản phẩm chất lượng của RAM LeatherGợi nhớ đến một thời kỳ văn hóa của dân tộc Việt Nam , với thời văn hóa Đông Sơn, Văn Lang đầy hào hùng xưa kia.Chất liệu : Da bò nhập khẩu , được lựa chọn từ ...",431000,431000,dropship,RAM LEATHER,0,0.0,0,True,RAM LEATHER,866,6,11538,False,Ví nam đứng,0
4086,92622666,VÍ ĐỨNG TRỐNG ĐỒNG DA BÒ THẬT (BẰNG THẢO MỘC VEGTAN) - HÀNG CHÍNH HÃNG,"Một sản phẩm chất lượng của RAM LeatherGợi nhớ đến một thời kỳ văn hóa của dân tộc Việt Nam , với thời văn hóa Đông Sơn, Văn Lang đầy hào hùng xưa kia.Chất liệu : Da bò nhập khẩu , được lựa chọn từ ...",415000,415000,dropship,RAM LEATHER,0,0.0,0,True,RAM LEATHER,867,6,11110,False,Ví nam đứng,0
4087,84331166,Ví Nam Đứng Da Cá Sấu Thật CW01-02L,--------- Đây là sản phẩm của xưởng sản xuất chuyên về Da Cá Sấu  -----️ Có nhà xưởng sản xuất ở Việt Nam >> Có Kênh video quây lại các quy trình sản xuất.️ Nguyên liệu da cá sấu nuôi ở Việt N...,1100000,1100000,dropship,OEM,0,0.0,0,True,FA Shop,882,7,0,False,Ví nam đứng,1
4088,74991769,VÍ RAM TRỐNG ĐỒNG XANH LÁ (AQUA GREEN) DÁNG ĐỨNG (DA BÒ THUỘC THẢO MỘC) – MỆNH HỎA VÀ MỆNH MỘC - HÀNG CHÍNH HÃNG,Hàng chính hãngChất liệu da bò thật May tay thủ công bằng chỉ sáp chống xơ cao cấpHộp đựng sản phẩm sang trọng phù hợp cho cả việc làm quà tặng....,419000,419000,dropship,RAM LEATHER,0,0.0,0,True,RAM LEATHER,986,6,11217,False,Ví nam đứng,0
4089,74291693,Bóp Ví Nam Da Bò Thật Cao Cấp Dáng phiên bản 2022," Chất liệu của bóp ví: làm từ da bò thật cao cấp 100%, bóp vô cùng chắc chắn, gọn nhẹ khi cầm trên tayMàu sắc của bóp da: có 3 màu Đen,xanh và Nâu sang trọng. Kiểu dáng : ví ngang cổ điểnKích cỡ: Dài...",130000,130000,dropship,HEIKA,7,4.5,0,True,HEIKA,1000,6,0,False,Ví nam đứng,13
4090,74994352,VÍ RAM TRỐNG ĐỒNG VÀNG NÂU DÁNG ĐỨNG (DA BÒ THUỘC THẢO MỘC) – MỆNH THỔ VÀ MỆNH KIM - HÀNG CHÍNH HÃNG,Hàng chính hãngChất liệu da bò thật May tay thủ công bằng chỉ sáp chống xơ cao cấpHộp đựng sản phẩm sang trọng phù hợp cho cả việc làm quà tặng....,419000,419000,dropship,RAM LEATHER,1,4.0,0,True,RAM LEATHER,986,7,11217,False,Ví nam đứng,1
4091,201927295,"Ví nam Huy Hoàng dáng đứng màu da, đen, nâu HT2144-45-46 ","- Bóp nam Huy Hoàng da bò với quy trình sản xuất tại xưởng bởi thợ thủ công tay nghề cao, thiết kế hợp thời trang, đảm bảo độ bền.- Bóp nam Huy Hoàng được làm bằng chất liệu da bò cao cấp tạo kiểu dá...",449000,269400,dropship,Huy Hoàng,0,0.0,0,True,Huy Hoang Official Store,326,6,0,False,Ví nam đứng,0
4092,164435864,Ví đứng nam Đông Hải thiết kế da cao cấp  form gập nhỏ gọn  tiện dụng - KT07,"Ví đứng nam Đông Hải KT07 với thiết kế da cao cấp trẻ trung, phom gập nhỏ gọn hiện đại, chất liệu da cao cấp, nhiều ngăn chứa tiện dụng. Ví có màu đen cổ điển với chất da cao cấp dễ dàng thuyết phục ...",570000,570000,dropship,Đông Hải,0,0.0,0,True,ĐÔNG HẢI SÀI GÒN,565,6,0,False,Ví nam đứng,0
4093,155338814,DẦU GỘI ĐẦU CẶP HƯƠNG BƯỞI GRAPEFRUIT,"       CẶP DẦU GỘI BƯỞI GRAPEFRUIT . 1700ml   ️CẶP GỘI XẢ HƯƠNG BƯoir   ️Dung tích: 850ml/chai   Sỉ tăng cặp gồm 1 gội,   ️Chiết xuất tinh dầu từ vỏ bưởi tươi giúp mọc tóc, kích thích đến sự t...",99999,99999,dropship,OEM,0,0.0,0,False,Shop Tậnnn Tâm,616,3,0,False,Root,2
4094,70933803,Ví Da Nam Cầm Tay Sang Trọng - Phong Cách - Đẳng Cấp,"Ví Da Nam Cầm Tay Sang Trọng - Phong Cách - Đẳng CấpDA SIÊU BỀNĐược sản xuất từ nguồn da PU Tổng hợp, mềm mại, bền đẹp với thời gian CHỐNG NƯỚC TUYỆT ĐỐIĐược sản chất liệu da PU tổng ...",188500,159500,dropship,OEM,0,0.0,0,True,Shalla,1059,3,0,False,Ví nam,0
4095,215223641,Ví Nam Bóp Nam Cầm Tay Chính Hãng BAELLERY Dáng Đứng Ngang Đựng Tiền Da Cao Cấp Cực Đẹp Giá Rẻ BL05 - Micocah,  Ví Nam Bóp Nam Cầm Tay Chính Hãng BAELLERY Dáng Đứng Ngang Đựng Tiền Da Cao Cấp Cực Đẹp Giá Rẻ BL05    Design by BAELLERRY OFFICICAL WALLET    ✪ Thiết kế của họ luôn luôn tập trung vào sở thích c...,89000,89000,dropship,Forever Young,0,0.0,0,False,MICOCAH Official Store,241,10,0,True,Ví nam đứng,3
4096,75410559,Bóp Nam Da Bụng Cá Sấu 2 Mặt Đan Viền Rất Mềm Và Bền VS2V14N,BẠN SẼ THẬT PHONG CÁCH – TỰ TIN – HÃNH DIỆN!Sản phẩm mang phong thái của những người thành đạtRất đẹp – Rất bền – Rất sang trọngMua để dùng hoặc làm quà tặngPhù hợp với mọi lứa tuổi===========...,1291000,868000,dropship,OEM,0,0.0,0,True,Ovenis,981,4,23238,True,Ví nam đứng,1
4097,73312782," Bóp/ Ví nam da cao cấp thiết kế đơn giản, thời thượng, tiện dụng, mẫu mới nhất mùa thời trang 2020-2021","Kích thước : Dài 20cm x Rộng 10 cm x Dày 3cmPhương pháp sản xuất: Công nghệ caoChất liệu : da vi sợi cao cấp chống nước, chống chầy xước, phần kim loại được làm từ hợp kim chống gỉ cao cấp mang lại đồ...",285000,285000,dropship,OEM,4,4.8,0,True,thoitranghuonggiang,1020,19,0,False,Ví nam đứng,8
4098,139559280,Ví đựng passport,"       Ví đựng passport. Giúp bạn cất gọn giấy tờ, các thẻ cần thiết khi phải đi du lịch. Sản phẩm đa dạng, tinh tế. Nhiều màu sắc cho bạn lựa chọn   ...",44000,44000,dropship,OEM,0,0.0,0,False,Thời trang công sở SB,669,3,0,False,Root,0
4099,199518252,"Bóp Nam, Ví Nam P123 , Ví da bò dành cho nam, Ví đựng thẻ – chất liệu da cao cấp chống mài mòn, có cúc bấm và khóa kéo thuận tiện","Bóp Nam, Ví Nam P123, Ví da bò dành cho nam – chất liệu da cao cấp chống mài mòn, có cúc bấm và khóa kéo thuận tiện+ Thiết kế dáng ngắn mang đến sự sang trọng và đẳng cấp cho người sử dụng.+ Được l...",79000,57000,tiki_delivery,OEM,0,0.0,0,False,Shop Mall,343,1,0,False,Ví nam đứng,0
4100,140964661,Ví Da Bò Nam Nữ Dáng Đứng DAVANTI Ngăn Chữ S FB200,"1. MÔ TẢ SẢN PHẨMVí Dáng Đứng Davanti Da Bò Ngăn Chữ S DFB200 làm từ chất da bò thật 100% chọn lọc, có độ mềm mịn, độ đàn hồi và bền màu theo thời gian. Với kiểu dáng đơn giản, trẻ trung cùng thiết k...",250000,250000,dropship,DAVANTI,8,4.8,0,True,Davanti,663,4,6693,False,Ví nam đứng,8
4101,165963320,Ví nam da sịn kèm hộp nam châm,       chất liệu :da chuẩn fom đẹp   Nhanh tay đặt hàng nha chị e   ...,89000,89000,dropship,OEM,0,0.0,0,False,Chuu’s Corner,560,7,0,False,Root,1
4102,107962561,Ví Da Mini Nhỏ Gọn Tiện Dụng Thời Trang Hot Trend SMN10,"       Mẫu ví Mini, Ví SEN mang đến cho bạn sự tiện dụng, nhỏ gọn mà vẫn đáp ứng đủ nhu cầu sử dụng   Ví Mini unisex nhỏ gọn siêu tiện dụng   Một chiếc ví bé bé xinh xinh nhưng lại đựng được ""cả...",199000,199000,dropship,OEM,0,0.0,0,True,SVN Leather Da Thật Đẳng Cấp Thật,811,3,5327,False,Root,0
4103,188175960,- Ví nam da lộn nhân tạo - dáng đứng - Ví da nam Jolizeon tại Đồ da Hà Nam - AQ001,Ví Nam JOLIZEON VỚI PHONG CÁCH TRẺ TRUNG NĂNG ĐỘNG VÀ CŨNG KHÔNG KÉM PHẦN SANG TRỌNG ĐÃ CẬP BẾN ĐỒ DA Hà Nam!THÔNG TIN SẢN PHẨM:- Tên sản phẩm: Ví da nam JOLIZEON- Ví dáng đứng đẹp- Chất liệu: Ví ...,65000,65000,dropship,OEM,0,0.0,0,False,Đồ Da Hà Nam,444,9,0,False,Ví nam đứng,0
4104,144526678,"Ví Nam mini, Ví nam đứng da thật, dòng da Taiga - thời trang OLUX","       ️️️ Túi xách thời trang OLUX chính hãng, mang đến phong cách tinh tế và thanh lịch.   ✰✰ Uy tín đã được đảm bảo qua hàng vạn đơn hàng trên khắp cả nước.   ✰✰ Tuyển sỉ và CTV toàn quốc, ch...",45000,45000,dropship,OEM,0,0.0,0,False,Olux Store,651,5,0,False,Root,0
4105,168227944,"Bóp ví nam ngang da bò thật, Thiết kế ngăn đựng thông minh V086K1","       Chất liệu mềm mại, dễ lau chùi, bền bỉ   Đường may tỉ mỉ chắc chắn   Thiết kế ngăn đựng thông minh   Hàng Shop Giá Xưởng xin kính chào quý khách. Chúc quý khách một ngày làm việc hiệu qu...",110000,104500,dropship,OEM,0,0.0,0,True,SHOP BALO TEEN 88,552,8,3730,False,Root,0
4106,107961978,Ví Nam Mini Da Bò Sáp Nhập Khẩu - Full Box,"       Uy tín đã được đảm bảo qua hàng vạn đơn hàng trên khắp cả nước.   Web:    CS3: QL10, Kim Sơn, Ninh Bình   ✩✩✩ ✩✩✩ ✩✩✩   - Nhiều người cứ tưởng da sáp ngựa điên thì phải là da ngựa. Thực...",179000,179000,dropship,OEM,1,2.0,0,True,SVN Leather Da Thật Đẳng Cấp Thật,811,7,4792,False,Root,3
4107,107962572,Bóp Ví Nam Mini Cao Cấp Giá Rẻ Nhiều Ngăn Đựng Tiền Thẻ Card Phong Cách Lịch Lãm Giản Dị VMN18,"       Mẫu ví Mini, Ví SEN mang đến cho bạn sự tiện dụng, nhỏ gọn mà vẫn đáp ứng đủ nhu cầu sử dụng   Ví Mini unisex nhỏ gọn siêu tiện dụng   Một chiếc ví bé bé xinh xinh nhưng lại đựng được ""cả...",179000,179000,dropship,OEM,0,0.0,0,True,SVN Leather Da Thật Đẳng Cấp Thật,811,3,4792,False,Root,1
4108,170433249,"Ví da giấu chỉ cho nam , làm từ da bò Nappa thật , cao cấp , nhỏ gọn , đẹp , dùng đựng thẻ , đựng tiền – IFUKI","       Ví da giấu chỉ cho nam , làm từ da bò Nappa thật , cao cấp , nhỏ gọn , đẹp , dùng đựng thẻ , đựng tiền – IFUKI   Được làm từ da Nappa cao cấp (da bò thật 100%), bên trong lót 3 lớp da heo,...",99000,99000,dropship,OEM,0,0.0,0,False,BÁCH HOÁ TỔNG HỢP NEWSTAR,542,8,3533,False,Root,0
4109,99667516,Xả hàng COMBO VÍ + THẮT LƯNG có TÚI HỘP ĐỰNG Y HÌNH,VÍ NAM Chất liệu da PU mượt mà độ bền caoMàu sắc trầm và tinh tế tôn vẻ điềm đạm của các quý ôngKích thước  (dài x rộng) thoải mái cho việc để thẻ ATMTHẮT LƯNGChất liệu da PU Thiết kế mặt khóa thời tr...,99000,99000,dropship,OEM,0,0.0,0,False,QUÀ TẶNG STORE,844,7,0,False,Ví nam đứng,0
4110,205385790,"Ví Da Cầm Tay Nam 1 Ngăn Tiện Lợi, Bóp Da Nam Cao Cấp","   Ngày nay, ví cầm tay là một phụ kiện không thể không có đối với các đấng mày râu, nhưng để chọn được một chiếc ví cầm tay vừa thời trang, vừa chất lượng và giá cả hợp lý đó là cả một vấn đề đối với...",320000,169000,dropship,OEM,0,0.0,0,True,Yody watch,304,7,0,False,Ví nam đứng,0
4111,212037676,Ví đựng thẻ cầm tay da bò nhỏ gọn tiện lợi,"Ví đựng thẻ da bò thật, card holder, nhỏ gọn, tiện lợi, thiết kế nhỏ gọn và tinh tế dành cho những người thích tối giản, cho túi quần tiện lợi. Mô Tả: Ví được làm bằng da bò thật 100% Kích thước sản ...",79000,79000,dropship,OEM,0,0.0,0,False,Bulltino Leather,265,5,0,False,Ví nam đứng,0
4112,104870834,"Ví nam da bò cao cấp kiểu ví đứng nhỏ gọn DB1-VI1BB0 + Tặng kèm móc khóa da bò, hộp và túi giấy đựng quà sang trọng","Chất liệu da bò thật 100%Đường may khéo léo, phong cách tinh tế, lịch lãmDa bò thật mềm mại, dẻo dai, bền màu và tăng độ bóng mịnHộp và túi giấy đựng ví sang trọng- Xuất xứ: Sản xuất tại Việt Nam- Dà...",179000,179000,dropship,OEM,0,0.0,0,True,Thời Trang Da Khôi Nguyên,824,12,0,False,Ví nam đứng,0
4113,117688888,Ví nam da chân đà điểu cao cấp 2 mặt màu xanh lavi khẳng định đẳng cấp - OW04C-06,Ví nam da chân đà điểu cao cấp 2 mặt màu xanh lavi khẳng định đẳng cấp===== Đặt điểm của ví da chân Đà Điểu mà không loại da nào có được ========== Các đặt tính của Ví Da Chân Đà Điểu 2 Mặt =====️ ...,1390000,1390000,dropship,OEM,0,0.0,0,True,Ví thắt lưng da cá sấu,758,2,0,False,Ví nam đứng,0
4114,117688815,Ví nam đứng da cá sấu màu nâu đỏ làm từ vân gai lưng da cá sấu bóng - CW01-03LN,Ví nam đứng da cá sấu màu nâu đỏ làm từ vân gai lưng da cá sấu bóng--------- Đây là sản phẩm trực tiếp sản xuất chuyên về Da Cá Sấu : -----️ Nguyên liệu da cá sấu nuôi ở Việt Nam >> Có giấy tờ...,1100000,1100000,dropship,OEM,0,0.0,0,True,Ví thắt lưng da cá sấu,757,7,0,False,Ví nam đứng,0
4115,180721029,Ví Nam Da Bò Kiểu Dáng Ví Đứng Sang Trọng Nam Tính,"Là một phụ kiện vô cùng quan trọng, không thể vắng mặt mỗi khi ra ngoài, ví da được xem là người bạn thân thiết, cất giữ tiền bạc cũng như các loại giấy tờ quan trọng. Đặc biệt, theo thời gian, càng s...",370000,185000,dropship,OEM,0,0.0,0,True,Yody watch,485,10,0,False,Ví nam đứng,0
4116,135496032,Ví Da Nam Da Bò Cao Cấp Da Thật - Đồ da thủ công,       Ví Da Nam Da Bò Cao Cấp Da Thật - Đồ da thủ công   – Kích thước: 11.5 x 9.7 cm (Gấp lại); 11.5 x 19.4 cm (Mở ra).   – Chất liệu: Da bò veg nhuộm thủ công 100%   – Chỉ gai khâu thủ công....,1250000,1250000,dropship,OEM,0,0.0,0,True,Anh nông dân chính hiệu,678,4,0,False,Root,0
4117,107962445,Ví Da Khâu Tay Hoàn Thiện Thủ Công Hàng Hiệu Cao Cấp,       - Kích thước ví: 10 x 12.5cm   - Chất liệu: Da Pullup nhập khẩu 100%   - Sản phẩm khi giao tới tay khách hàng 100% fullbox được đóng gói cẩn thận đảm bảo tính thẩm mỹ từ bên ngoài vào tro...,299000,299000,dropship,OEM,0,0.0,0,True,SVN Leather Da Thật Đẳng Cấp Thật,811,6,8004,False,Root,0
4118,176218593,"Ví Da Cá Sấu 2 Mặt Dáng Đứng Siêu Mềm, Bóp Nam Da Cá Sấu Cao Cấp Màu Nâu Đỏ, Ví Nam Da Bụng Cá Sấu - BH 24 Tháng",       Ví da cá sấu 2 mặt được làm bằng da cá sấu cao cấp siêu mềm toàn bộ mặt trong và ngoài.    MÔ TẢ    Ví được làm bằng da cá sấu cao cấp toàn bộ mặt ngoài và bên trong    Ví được làm bằng ...,629000,629000,dropship,OEM,0,0.0,0,True,TH Leather Đồ Da Thật,509,10,16839,False,Root,0
4119,176219240,"Ví Da Cá Sấu Dáng Đứng 1 Mặt, Bóp Nam Da Cá Sấu Thật Dáng Đứng Siêu Mềm Màu Nâu Đất - BH 24 Tháng","        MÔ TẢ    Ví được làm bằng da cá sấu cao cấp toàn bộ mặt ngoài, bên trong sử dụng da bò thật    Ví được làm bằng da giữa bụng cá sấu, siêu mềm (Bóp bẻ thoải mái)    Kiểu dáng nhỏ gọn dễ ...",448000,448000,dropship,OEM,0,0.0,0,True,TH Leather Đồ Da Thật,509,9,11993,False,Root,0
4120,125182559,Ví Nam Da Bò Kiểu Ví Đứng Nhỏ Gọn Tiện Lợi,"CHI TIẾT SẢN PHẨM VÍ NAM✪ Sản phẩm: Ví Da Nam✪ Ví da thật, mùi dễ chịu, không hôi mùi khó chịu, độ bền cao.✪ Ví da nam được làm từ da bò cao cấp - da bò non, giúp bề mặt da mềm mịn cảm giác cầm ...",150000,150000,dropship,OEM,0,0.0,0,True,BÁCH HOÁ TỔNG HỢP NEWSTAR,719,7,5354,False,Ví nam đứng,0
4121,108208256,Ví Da Để Giấy Tờ ,Sản phẩm ví Da hanmade được làm từ chất liệu da với thiết kế rất tiện lợi cho quý vị đựng giấy tờ tùy thân bảo vệ cho giấy tờ của bạn tránh hư hỏng trong thời gian sử dụng. ...,150000,150000,dropship,OEM,0,0.0,0,True,PHỐ LỤC SHOP,811,1,0,False,Ví nam đứng,0
4122,197777829,"Bóp Da Cá Sấu Dáng Đứng Màu Xanh, Ví Da Cá Sấu Thật 1 Mặt Da Giữa Bụng Siêu Mềm - BH 24 Tháng","       Ví da cá sấu 1 mặt được làm bằng da cá sấu cao cấp, bên trong sử dụng da bò, siêu mềm, bóp bẻ thoải mái. Ví đứng nhỏ gọn dễ cầm tay dùng được cho cả nam và nữ    MÔ TẢ    Ví được làm bằng...",448000,448000,dropship,OEM,0,0.0,0,True,TH Leather Đồ Da Thật,360,9,11993,False,Root,0
4123,161842066,Ví vải đứng MODERN2 HAVIAS,"Ví vải Morden2 HAVIAS là một sản phẩm hiện đại và mới mẻ từ HAVIAS, sành điệu và phù hợp cho giới trẻ. Với chất liệu từ vải Oxford nhập khẩu mang đến tính năng chống thấm nước vượt trội, đảo bảo sự an...",320000,320000,dropship,HAVIAS,0,0.0,0,True,HAVIAS,577,8,0,False,Ví nam đứng,0
4124,204888112,{DA CÁ SẤU THẬT} Bóp Da Cá Sấu Nam Màu Đen Da Bụng - Ví Đứng Da Cá Sấu Có Khoá Kéo Cao Cấp Thời Trang,Bóp Da Cá Sấu Nam Màu Đen Da Bụng - Ví Nam Da Cá Sấu Có Khoá Kéo Cao Cấp Dáng Đứng Thời TrangChiếc ví da có thể nói là vật bất ly thân của mỗi cánh mày râu bởi tính tiện dụng trong việc đựng đồ cá nh...,1290000,645000,dropship,SAM Leather,0,0.0,0,True,KEM Leather,305,6,17268,False,Ví nam đứng,0
4125,129285157,Ví đựng thẻ loại 2 ngăn bằng da bò thật G421,"Ví đựng thẻ loại 2 ngăn bằng da bò thật G421Thiết kế nhỏ gọn, mỏng, thời trang. Ví sử dụng da bò thật 100% với các đường may chắc chắn, đẹp, siêu bền. Ví chỉ có 2 vị trí để thẻ, giấy phép lái xe (loạ...",59000,59000,dropship,OEM,0,0.0,0,False,shopHD,677,7,0,False,Ví nam đứng,0
4126,176218741,"Ví Da Cá Sấu Cao Cấp 1 Mặt Dáng Đứng Siêu Mềm, Bóp Nam Da Cá Sấu Thật, Ví Nam Da Cá Sấu Đốt Tre - BH 24 Tháng","        MÔ TẢ    Ví được làm bằng da cá sấu cao cấp toàn bộ mặt ngoài, bên trong sử dụng da bò thật    Ví được làm bằng da giữa bụng cá sấu, siêu mềm (Bóp bẻ thoải mái)    Kiểu dáng nhỏ gọn dễ ...",448000,448000,dropship,OEM,0,0.0,0,True,TH Leather Đồ Da Thật,509,10,11993,False,Root,0
4127,202963715,"Túi kẹp nách nam , ví nam cầm tay cao cấp full hộp WilliamPOLO - V39"," Túi kẹp nách nam , ví nam cầm tay cao cấp full hộp WilliamPOLO Thương Hiệu : WilliamPOLO Kích thước : 27*16.5*3.3 cm Màu sắc: Nâu 100% Ảnh chụp thật từ màu sắc, kích thước Chất liệu DA BÒ thật nguyên...",995000,995000,dropship,williampolo,0,0.0,0,True,POLOWilliamPOLO,319,5,0,False,Ví nam đứng,2
4128,166594755,[Da thật] Ví da nam Cefiro dáng đứng NAFA WS224 chất liệu da bò cao cấp thời trang sang trọng,[Da thật] Ví da nam Cefiro dáng đứng Nafa WS224 chất liệu da bò cao cấp thời trang sang trọngChúng tôi cam kết chỉ sử dụng những chất liệu da cao cấp cho tất cả sản phẩm của mình. Với những mẫu mã t...,299000,299000,dropship,	OEM,0,0.0,0,True,Nafa Collection,557,13,0,True,Ví nam đứng,0
4129,176219277,"Ví Nam Da Bò EPI Cao Cấp, Bóp Nam Da Bò Thật Dáng Đứng Lót Trong Da Heo, Sang Trọng - BH 24 Tháng","       Ví được làm bằng da bò EPI dòng da nổi tiếng của LV. Đây là một dòng da cổ điển và được dập vân gợn sóng. Nó được khai sinh nhằm đáp ứng nhu cầu về một chất liệu da bền bỉ, chịu đựng được c...",209000,209000,dropship,OEM,0,0.0,0,True,TH Leather Đồ Da Thật,509,10,5595,False,Root,0
4130,168712047,Ví đựng thẻ card Mango hàng chính hãng,"       Card holder của Mango siu xinh ạ. Sale còn 200k ạ.   - KHÔNG ĐỰNG ĐƯỢC bằng lái xe cũ, giấy phép lái xe cũ, chứng minh quá to ( to hơn 6,7cm x 9,7cm nếu nhỏ hơn hoặc bằng là vừa )   - ĐỰN...",210000,210000,dropship,OEM,0,0.0,0,True,NKHSTORE,550,2,0,False,Root,0
4131,168228083,Ví Nam Cao Cấp Bán Chạy Nhất 2020. Ví Da Bò Nhập Khẩu.Màu Nam Tính. TẶNG TẤT KHỬ MÙI 20k,"       ✫✫ VÍ NAM CAO CẤP. VÍ DA BÒ NHẬP KHẨU. BÓP NAM, VÍ TIỀN NAM BÁN CHẠY NHẤT 2020✫✫   Da bò Pull up là da top grain, ngâm tẩm với dầu tự nhiên hoặc sáp thay vì được phủ một lớp sơn và bột màu...",290000,275500,dropship,OEM,0,0.0,0,True,SHOP BALO TEEN 88,552,5,9834,False,Root,0
4132,136692497,"Ví Nam Da Bò Thật Cao Cấp DB1A-VI05, Kiểu Dáng Ví Đứng + Tặng Kèm Móc Khóa Da Bò, Hộp Và Túi Giấy Đựng Quà Sang Trọng","Chất liệu da bò thật 100%Đường may khéo léo, phong cách tinh tế, lịch lãmDa bò thật mềm mại, dẻo dai, bền màu và tăng độ bóng mịnTặng kèm móc khóa da bò màu ngẫu nhiênTặng túi giấy và hộp đựng sa...",209000,209000,dropship,OEM,0,0.0,0,True,Thời Trang Da Khôi Nguyên,678,10,0,False,Ví nam đứng,0
4133,73287758,DSW Wallet Warrior,DSW Wallet Warrior...,230000,230000,dropship,OEM,1,5.0,0,True,DVSL,1019,2,0,False,Ví nam đứng,1
4134,124554331,Ví Đứng Gấp 3 Da Bò Đẹp Sang Trọng VD190 (Đen - Nâu) TẶNG MÓC KHÓA,"       ĐẶC ĐIỂM NỔI BẬT SẢN PHẨM   ️ Chất liệu của ví: Da bò thật 100%   ️ Kiểu dáng: Ví đứng gấp 3   ️ Kích thước (mở ví): Dài 23.5cm x Cao 11.5cm   ️ Màu sắc bóp da: Đen, Nâu sang trọng.   ...",370000,351500,dropship,OEM,0,0.0,0,True,Thời Trang HOT,720,10,9410,False,Ví nam đứng,0
4135,91128266,Ví đựng giấy phép lái xe Genuine Leather mỏng (đen),"       Ví da bò đựng giấy phép lái xe + đựng thẻ + ví tiền   1 ngăn tiền lẻ   2 ngăn để giấy tờ cá nhân   6 ngăn để thẻ   Kích thước : 11.5x8.5x0.3   Da bò chất lượng , đương may dày tinh xảo...",453700,453700,dropship,OEM,1,5.0,0,True,TonyHome Decor,880,5,12146,False,Root,1
